trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,sctgG5,dms_mode,tons_2022
2,804,4,,,159,15001,363,sctg0109,11,0.0000000
2,804,4,,,159,15001,364,sctg0109,11,0.0000000
2,804,4,,,159,15001,369,sctg0109,11,0.0000000
2,804,4,,,159,15005,061,sctg0109,11,0.0000000
2,804,4,,,159,15005,062,sctg0109,11,0.0000000
2,804,4,,,159,15005,063,sctg0109,11,0.0000000
2,804,4,,,159,15005,064,sctg0109,11,0.0000000
2,804,4,,,159,15005,069,sctg0109,11,0.0000000
2,804,4,,,159,15005,361,sctg0109,11,0.0000000
2,804,4,,,159,15005,362,sctg0109,11,0.0000000
2,804,4,,,159,15005,363,sctg0109,11,0.0000000
2,804,4,,,159,15005,364,sctg0109,11,0.0000000
2,804,4,,,159,15005,369,sctg0109,11,0.0000000
2,804,4,,,159,15007,061,sctg0109,11,0.0000000
2,804,4,,,159,15007,062,sctg0109,11,0.0000000
2,804,4,,,159,15007,063,sctg0109,11,0.0000000
2,804,4,,,159,15007,064,sctg0109,11,0.0000000
2,804,4,,,159,15007,069,sctg0109,11,0.0000000
2,804,4,,,159,15007,361,sctg0109,11,0.0000000
2,804,4,,,159,15007,362,sctg0109,11,0.0000000
2,804,4,,,159,15007,363,sctg0109,11,0.0000000
2,804,4,,,159,15007,364,sctg0109,11,0.0000000
2,804,4,,,159,15007,369,sctg0109,11,0.0000000
2,804,4,,,159,15009,061,sctg0109,11,0.0000000
2,804,4,,,159,15009,062,sctg0109,11,0.0000000
2,804,4,,,159,15009,063,sctg0109,11,0.0000000
2,804,4,,,159,15009,064,sctg0109,11,0.0000000
2,804,4,,,159,15009,069,sctg0109,11,0.0000000
2,804,4,,,159,15009,361,sctg0109,11,0.0000000
2,804,4,,,159,15009,362,sctg0109,11,0.0000000
2,804,4,,,159,15009,363,sctg0109,11,0.0000000
2,804,4,,,159,15009,364,sctg0109,11,0.0000000
2,804,4,,,159,15009,369,sctg0109,11,0.0000000
2,805,4,,,151,15003,061,sctg0109,11,0.0000000
2,805,4,,,151,15003,062,sctg0109,11,0.0000000
2,805,4,,,151,15003,063,sctg0109,11,0.0000000
2,805,4,,,151,15003,064,sctg0109,11,0.0000000
2,805,4,,,151,15003,065,sctg0109,11,0.0000000
2,805,4,,,151,15003,069,sctg0109,11,0.0000000
2,805,4,,,151,15003,171,sctg0109,11,0.0000000
2,805,4,,,151,15003,179,sctg0109,11,0.0000000
2,805,4,,,151,15003,341,sctg0109,11,0.0000000
2,805,4,,,151,15003,342,sctg0109,11,0.0000000
2,805,4,,,151,15003,361,sctg0109,11,0.0002230
2,805,4,,,151,15003,362,sctg0109,11,0.0002300
2,805,4,,,151,15003,363,sctg0109,11,0.0025750
2,805,4,,,151,15003,364,sctg0109,11,0.0002220
2,805,4,,,151,15003,369,sctg0109,11,0.0004810
2,806,3,,,151,15003,041,sctg0109,5,0.0028870
2,806,3,,,151,15003,042,sctg0109,5,0.0006510
2,806,3,,,151,15003,049,sctg0109,5,0.0007350
2,806,3,,,151,15003,061,sctg0109,5,0.0000000
2,806,3,,,151,15003,062,sctg0109,5,0.0000000
2,806,3,,,151,15003,063,sctg0109,3,0.0000000
2,806,3,,,151,15003,064,sctg0109,3,0.0000000
2,806,3,,,151,15003,065,sctg0109,5,0.0000000
2,806,3,,,151,15003,069,sctg0109,5,0.0000000
2,806,3,,,151,15003,131,sctg0109,5,0.0000000
2,806,3,,,151,15003,132,sctg0109,5,0.0000000
2,806,3,,,151,15003,139,sctg0109,5,0.0000000
2,806,3,,,151,15003,171,sctg0109,5,0.0019960
2,806,3,,,151,15003,172,sctg0109,5,0.0001630
2,806,3,,,151,15003,179,sctg0109,5,0.0007060
2,806,3,,,151,15003,181,sctg0109,5,0.0000000
2,806,3,,,151,15003,182,sctg0109,5,0.0000000
2,806,3,,,151,15003,183,sctg0109,5,0.0000000
2,806,3,,,151,15003,189,sctg0109,5,0.0000000
2,806,3,,,151,15003,411,sctg0109,3,0.0000000
2,806,3,,,151,15003,419,sctg0109,5,0.0000000
2,806,3,,,151,15003,481,sctg0109,5,0.0051640
2,806,3,,,151,15003,482,sctg0109,5,0.0010060
2,806,3,,,151,15003,483,sctg0109,5,0.0012840
2,806,3,,,151,15003,484,sctg0109,5,0.0190510
2,806,3,,,151,15003,485,sctg0109,5,0.0020550
2,806,3,,,151,15003,486,sctg0109,5,0.0173340
2,806,3,,,151,15003,487,sctg0109,5,0.0006680
2,806,3,,,151,15003,488,sctg0109,5,0.0060350
2,806,3,,,151,15003,489,sctg0109,5,0.0164740
2,806,4,,,151,15003,061,sctg0109,11,0.0079980
2,806,4,,,151,15003,062,sctg0109,11,0.0011090
2,806,4,,,151,15003,063,sctg0109,11,0.0014210
2,806,4,,,151,15003,064,sctg0109,11,0.0037690
2,806,4,,,151,15003,065,sctg0109,11,0.0004880
2,806,4,,,151,15003,069,sctg0109,11,0.0020550
2,806,4,,,151,15003,081,sctg0109,11,0.0003740
2,806,4,,,151,15003,121,sctg0109,11,0.0000000
2,806,4,,,151,15003,122,sctg0109,11,0.0003460
2,806,4,,,151,15003,123,sctg0109,11,0.0000000
2,806,4,,,151,15003,124,sctg0109,11,0.0000000
2,806,4,,,151,15003,129,sctg0109,11,0.0003170
2,806,4,,,151,15003,411,sctg0109,11,0.0000000
2,806,4,,,151,15003,419,sctg0109,11,0.0000000
2,806,4,,,151,15003,421,sctg0109,11,0.0003460
2,806,4,,,151,15003,422,sctg0109,11,0.0000000
2,806,4,,,151,15003,423,sctg0109,11,0.0000000
2,806,4,,,151,15003,429,sctg0109,11,0.0003660
2,806,4,,,151,15003,460,sctg0109,11,0.0040130
2,806,4,,,151,15003,491,sctg0109,11,0.0021190
2,806,4,,,151,15003,499,sctg0109,11,0.0004480
2,807,3,,,151,15003,041,sctg0109,5,0.0250160
2,807,3,,,151,15003,042,sctg0109,5,0.0056400
2,807,3,,,151,15003,049,sctg0109,5,0.0063730
2,807,3,,,151,15003,061,sctg0109,3,0.0467880
2,807,3,,,151,15003,061,sctg0109,5,1.0497420
2,807,3,,,151,15003,062,sctg0109,5,0.1518710
2,807,3,,,151,15003,063,sctg0109,3,0.1946190
2,807,3,,,151,15003,064,sctg0109,3,0.5162000
2,807,3,,,151,15003,065,sctg0109,5,0.0668400
2,807,3,,,151,15003,069,sctg0109,5,0.2814370
2,807,3,,,151,15003,081,sctg0109,5,0.0140650
2,807,3,,,151,15003,089,sctg0109,5,0.0083580
2,807,3,,,151,15003,121,sctg0109,5,0.0094640
2,807,3,,,151,15003,122,sctg0109,3,0.0406910
2,807,3,,,151,15003,122,sctg0109,5,0.0000000
2,807,3,,,151,15003,123,sctg0109,5,0.0197300
2,807,3,,,151,15003,124,sctg0109,5,0.0186290
2,807,3,,,151,15003,129,sctg0109,5,0.0371810
2,807,3,,,151,15003,131,sctg0109,5,0.0504430
2,807,3,,,151,15003,132,sctg0109,5,0.0041840
2,807,3,,,151,15003,139,sctg0109,5,0.0256260
2,807,3,,,151,15003,171,sctg0109,5,0.0036540
2,807,3,,,151,15003,172,sctg0109,5,0.0002290
2,807,3,,,151,15003,179,sctg0109,5,0.0012920
2,807,3,,,151,15003,211,sctg0109,5,0.0000000
2,807,3,,,151,15003,212,sctg0109,5,0.0000000
2,807,3,,,151,15003,219,sctg0109,5,0.0000000
2,807,3,,,151,15003,241,sctg0109,5,0.0684980
2,807,3,,,151,15003,242,sctg0109,5,0.0601600
2,807,3,,,151,15003,249,sctg0109,5,0.0187750
2,807,3,,,151,15003,261,sctg0109,5,0.0080130
2,807,3,,,151,15003,262,sctg0109,5,0.0021850
2,807,3,,,151,15003,269,sctg0109,5,0.0047510
2,807,3,,,151,15003,271,sctg0109,5,0.0102240
2,807,3,,,151,15003,279,sctg0109,5,0.0047250
