trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
3,,,801,4,151,15003,159,15001,sctg0109,11,0.0018141
3,,,801,4,151,15003,159,15005,sctg0109,11,0.0002184
3,,,801,4,151,15003,159,15007,sctg0109,11,0.0008884
3,,,801,4,151,15003,159,15009,sctg0109,11,0.0015322
3,,,801,4,159,15001,151,15003,sctg0109,11,0.0174962
3,,,801,4,159,15001,159,15001,sctg0109,11,0.0002288
3,,,801,4,159,15001,159,15005,sctg0109,11,0.0000275
3,,,801,4,159,15001,159,15007,sctg0109,11,0.0001120
3,,,801,4,159,15001,159,15009,sctg0109,11,0.0001933
3,,,801,4,159,15005,151,15003,sctg0109,11,0.0080958
3,,,801,4,159,15005,159,15001,sctg0109,11,0.0001059
3,,,801,4,159,15005,159,15005,sctg0109,11,0.0000127
3,,,801,4,159,15005,159,15007,sctg0109,11,0.0000518
3,,,801,4,159,15005,159,15009,sctg0109,11,0.0000894
3,,,801,4,159,15007,151,15003,sctg0109,11,0.0120589
3,,,801,4,159,15007,159,15001,sctg0109,11,0.0001577
3,,,801,4,159,15007,159,15005,sctg0109,11,0.0000190
3,,,801,4,159,15007,159,15007,sctg0109,11,0.0000772
3,,,801,4,159,15007,159,15009,sctg0109,11,0.0001332
3,,,801,4,159,15009,151,15003,sctg0109,11,0.0162721
3,,,801,4,159,15009,159,15001,sctg0109,11,0.0002128
3,,,801,4,159,15009,159,15005,sctg0109,11,0.0000256
3,,,801,4,159,15009,159,15007,sctg0109,11,0.0001042
3,,,801,4,159,15009,159,15009,sctg0109,11,0.0001797
3,,,801,5,151,15003,151,15003,sctg0109,5,0.0000000
3,,,802,4,151,15003,151,15003,sctg0109,11,0.0000000
3,,,802,4,159,15001,151,15003,sctg0109,11,0.0000000
3,,,802,4,159,15005,151,15003,sctg0109,11,0.0000000
3,,,802,4,159,15007,151,15003,sctg0109,11,0.0000000
3,,,802,4,159,15009,151,15003,sctg0109,11,0.0000000
3,,,803,3,151,15003,151,15003,sctg0109,11,0.0000000
3,,,803,3,151,15003,151,15003,sctg0109,3,0.0000000
3,,,803,3,159,15001,151,15003,sctg0109,3,0.0000000
3,,,803,3,159,15001,151,15003,sctg0109,5,0.0000000
3,,,803,3,159,15005,151,15003,sctg0109,5,0.0000000
3,,,803,3,159,15007,151,15003,sctg0109,3,0.0000000
3,,,803,3,159,15007,151,15003,sctg0109,5,0.0000000
3,,,803,3,159,15009,151,15003,sctg0109,3,0.0000000
3,,,803,3,159,15009,151,15003,sctg0109,5,0.0000000
3,,,803,4,151,15003,151,15003,sctg0109,11,0.7945860
3,,,803,4,159,15001,151,15003,sctg0109,11,0.1002215
3,,,803,4,159,15005,151,15003,sctg0109,11,0.0463743
3,,,803,4,159,15007,151,15003,sctg0109,11,0.0690756
3,,,803,4,159,15009,151,15003,sctg0109,11,0.0932096
3,,,804,3,151,15003,151,15003,sctg0109,11,0.3458790
3,,,804,3,151,15003,151,15003,sctg0109,3,0.0014010
3,,,804,3,151,15003,151,15003,sctg0109,5,0.0007000
3,,,804,3,159,15001,151,15003,sctg0109,3,0.0301880
3,,,804,3,159,15001,151,15003,sctg0109,5,0.0146357
3,,,804,3,159,15005,151,15003,sctg0109,5,0.0067722
3,,,804,3,159,15007,151,15003,sctg0109,3,0.0298657
3,,,804,3,159,15007,151,15003,sctg0109,5,0.0100874
3,,,804,3,159,15009,151,15003,sctg0109,3,0.0301103
3,,,804,3,159,15009,151,15003,sctg0109,5,0.0136117
3,,,804,4,151,15003,151,15003,sctg0109,11,0.0038820
3,,,804,4,151,15003,159,15001,sctg0109,11,0.0000000
3,,,804,4,151,15003,159,15005,sctg0109,11,0.0000000
3,,,804,4,151,15003,159,15007,sctg0109,11,0.0000000
3,,,804,4,151,15003,159,15009,sctg0109,11,0.0000000
3,,,804,4,159,15001,151,15003,sctg0109,11,0.0004896
3,,,804,4,159,15001,159,15001,sctg0109,11,0.0000000
3,,,804,4,159,15001,159,15005,sctg0109,11,0.0000000
3,,,804,4,159,15001,159,15007,sctg0109,11,0.0000000
3,,,804,4,159,15001,159,15009,sctg0109,11,0.0000000
3,,,804,4,159,15005,151,15003,sctg0109,11,0.0002266
3,,,804,4,159,15005,159,15001,sctg0109,11,0.0000000
3,,,804,4,159,15005,159,15005,sctg0109,11,0.0000000
3,,,804,4,159,15005,159,15007,sctg0109,11,0.0000000
3,,,804,4,159,15005,159,15009,sctg0109,11,0.0000000
3,,,804,4,159,15007,151,15003,sctg0109,11,0.0003375
3,,,804,4,159,15007,159,15001,sctg0109,11,0.0000000
3,,,804,4,159,15007,159,15005,sctg0109,11,0.0000000
3,,,804,4,159,15007,159,15007,sctg0109,11,0.0000000
3,,,804,4,159,15007,159,15009,sctg0109,11,0.0000000
3,,,804,4,159,15009,151,15003,sctg0109,11,0.0004554
3,,,804,4,159,15009,159,15001,sctg0109,11,0.0000000
3,,,804,4,159,15009,159,15005,sctg0109,11,0.0000000
3,,,804,4,159,15009,159,15007,sctg0109,11,0.0000000
3,,,804,4,159,15009,159,15009,sctg0109,11,0.0000000
3,,,804,5,151,15003,151,15003,sctg0109,5,0.0000000
3,,,804,5,159,15001,151,15003,sctg0109,5,0.0000000
3,,,804,5,159,15005,151,15003,sctg0109,5,0.0000000
3,,,804,5,159,15007,151,15003,sctg0109,5,0.0000000
3,,,804,5,159,15009,151,15003,sctg0109,5,0.0000000
3,,,805,4,151,15003,151,15003,sctg0109,11,0.0000000
3,,,805,4,159,15001,151,15003,sctg0109,11,0.0000000
3,,,805,4,159,15005,151,15003,sctg0109,11,0.0000000
3,,,805,4,159,15007,151,15003,sctg0109,11,0.0000000
3,,,805,4,159,15009,151,15003,sctg0109,11,0.0000000
3,,,806,3,151,15003,151,15003,sctg0109,11,0.0148830
3,,,806,3,151,15003,151,15003,sctg0109,3,0.0036270
3,,,806,3,151,15003,151,15003,sctg0109,5,0.0010010
3,,,806,3,151,15003,159,15001,sctg0109,3,0.0000000
3,,,806,3,151,15003,159,15007,sctg0109,3,0.0000000
3,,,806,3,151,15003,159,15009,sctg0109,3,0.0000000
3,,,806,3,159,15001,151,15003,sctg0109,3,0.0011287
3,,,806,3,159,15001,151,15003,sctg0109,5,0.0013670
3,,,806,3,159,15001,159,15001,sctg0109,11,0.0000000
3,,,806,3,159,15001,159,15001,sctg0109,3,0.0000000
3,,,806,3,159,15001,159,15005,sctg0109,11,0.0000000
3,,,806,3,159,15001,159,15007,sctg0109,11,0.0000000
3,,,806,3,159,15001,159,15007,sctg0109,3,0.0000000
3,,,806,3,159,15001,159,15009,sctg0109,11,0.0000000
3,,,806,3,159,15001,159,15009,sctg0109,3,0.0000000
3,,,806,3,159,15005,151,15003,sctg0109,5,0.0006325
3,,,806,3,159,15005,159,15001,sctg0109,11,0.0000000
3,,,806,3,159,15005,159,15005,sctg0109,11,0.0000000
3,,,806,3,159,15005,159,15007,sctg0109,11,0.0000000
3,,,806,3,159,15005,159,15009,sctg0109,11,0.0000000
3,,,806,3,159,15007,151,15003,sctg0109,3,0.0011166
3,,,806,3,159,15007,151,15003,sctg0109,5,0.0009422
3,,,806,3,159,15007,159,15001,sctg0109,11,0.0000000
3,,,806,3,159,15007,159,15001,sctg0109,3,0.0000000
3,,,806,3,159,15007,159,15005,sctg0109,11,0.0000000
3,,,806,3,159,15007,159,15007,sctg0109,11,0.0000000
3,,,806,3,159,15007,159,15007,sctg0109,3,0.0000000
3,,,806,3,159,15007,159,15009,sctg0109,11,0.0000000
3,,,806,3,159,15007,159,15009,sctg0109,3,0.0000000
3,,,806,3,159,15009,151,15003,sctg0109,3,0.0011257
3,,,806,3,159,15009,151,15003,sctg0109,5,0.0012713
3,,,806,3,159,15009,159,15001,sctg0109,11,0.0000000
3,,,806,3,159,15009,159,15001,sctg0109,3,0.0000000
3,,,806,3,159,15009,159,15005,sctg0109,11,0.0000000
3,,,806,3,159,15009,159,15007,sctg0109,11,0.0000000
3,,,806,3,159,15009,159,15007,sctg0109,3,0.0000000
3,,,806,3,159,15009,159,15009,sctg0109,11,0.0000000
3,,,806,3,159,15009,159,15009,sctg0109,3,0.0000000
3,,,806,4,151,15003,151,15003,sctg0109,11,0.0363570
3,,,806,4,151,15003,159,15001,sctg0109,11,0.0000000
3,,,806,4,151,15003,159,15005,sctg0109,11,0.0000000
3,,,806,4,151,15003,159,15007,sctg0109,11,0.0000000
3,,,806,4,151,15003,159,15009,sctg0109,11,0.0000000
3,,,806,4,159,15001,151,15003,sctg0109,11,0.0045857
3,,,806,4,159,15001,159,15001,sctg0109,11,0.0000000
3,,,806,4,159,15001,159,15005,sctg0109,11,0.0000000
3,,,806,4,159,15001,159,15007,sctg0109,11,0.0000000
3,,,806,4,159,15001,159,15009,sctg0109,11,0.0000000
3,,,806,4,159,15005,151,15003,sctg0109,11,0.0021219
3,,,806,4,159,15005,159,15001,sctg0109,11,0.0000000
3,,,806,4,159,15005,159,15005,sctg0109,11,0.0000000
3,,,806,4,159,15005,159,15007,sctg0109,11,0.0000000
3,,,806,4,159,15005,159,15009,sctg0109,11,0.0000000
3,,,806,4,159,15007,151,15003,sctg0109,11,0.0031606
3,,,806,4,159,15007,159,15001,sctg0109,11,0.0000000
3,,,806,4,159,15007,159,15005,sctg0109,11,0.0000000
3,,,806,4,159,15007,159,15007,sctg0109,11,0.0000000
3,,,806,4,159,15007,159,15009,sctg0109,11,0.0000000
3,,,806,4,159,15009,151,15003,sctg0109,11,0.0042648
3,,,806,4,159,15009,159,15001,sctg0109,11,0.0000000
3,,,806,4,159,15009,159,15005,sctg0109,11,0.0000000
3,,,806,4,159,15009,159,15007,sctg0109,11,0.0000000
3,,,806,4,159,15009,159,15009,sctg0109,11,0.0000000
3,,,807,3,151,15003,151,15003,sctg0109,11,16.4886620
3,,,807,3,151,15003,151,15003,sctg0109,3,1.5765390
3,,,807,3,151,15003,151,15003,sctg0109,5,0.0098200
3,,,807,3,151,15003,159,15001,sctg0109,3,0.0003953
3,,,807,3,151,15003,159,15007,sctg0109,3,0.0004320
3,,,807,3,151,15003,159,15009,sctg0109,3,0.0004217
3,,,807,3,159,15001,151,15003,sctg0109,3,1.0285422
3,,,807,3,159,15001,151,15003,sctg0109,5,1.2830514
3,,,807,3,159,15001,159,15001,sctg0109,11,0.0000000
3,,,807,3,159,15001,159,15001,sctg0109,3,0.0000000
3,,,807,3,159,15001,159,15005,sctg0109,11,0.0000000
3,,,807,3,159,15001,159,15007,sctg0109,11,0.0000000
3,,,807,3,159,15001,159,15007,sctg0109,3,0.0000000
3,,,807,3,159,15001,159,15009,sctg0109,11,0.0000000
3,,,807,3,159,15001,159,15009,sctg0109,3,0.0000000
3,,,807,3,159,15005,151,15003,sctg0109,5,0.5936906
3,,,807,3,159,15005,159,15001,sctg0109,11,0.0000000
3,,,807,3,159,15005,159,15005,sctg0109,11,0.0000000
3,,,807,3,159,15005,159,15007,sctg0109,11,0.0000000
3,,,807,3,159,15005,159,15009,sctg0109,11,0.0000000
3,,,807,3,159,15007,151,15003,sctg0109,3,1.0175628
3,,,807,3,159,15007,151,15003,sctg0109,5,0.8843165
3,,,807,3,159,15007,159,15001,sctg0109,11,0.0000000
3,,,807,3,159,15007,159,15001,sctg0109,3,0.0000000
3,,,807,3,159,15007,159,15005,sctg0109,11,0.0000000
3,,,807,3,159,15007,159,15007,sctg0109,11,0.0000000
3,,,807,3,159,15007,159,15007,sctg0109,3,0.0000000
3,,,807,3,159,15007,159,15009,sctg0109,11,0.0000000
3,,,807,3,159,15007,159,15009,sctg0109,3,0.0000000
3,,,807,3,159,15009,151,15003,sctg0109,3,1.0258951
3,,,807,3,159,15009,151,15003,sctg0109,5,1.1932834
3,,,807,3,159,15009,159,15001,sctg0109,11,0.0000000
3,,,807,3,159,15009,159,15001,sctg0109,3,0.0000000
3,,,807,3,159,15009,159,15005,sctg0109,11,0.0000000
3,,,807,3,159,15009,159,15007,sctg0109,11,0.0000000
3,,,807,3,159,15009,159,15007,sctg0109,3,0.0000000
3,,,807,3,159,15009,159,15009,sctg0109,11,0.0000000
3,,,807,3,159,15009,159,15009,sctg0109,3,0.0000000
3,,,807,4,151,15003,151,15003,sctg0109,11,0.6108170
3,,,807,4,151,15003,159,15001,sctg0109,11,0.0009797
3,,,807,4,151,15003,159,15005,sctg0109,11,0.0001179
3,,,807,4,151,15003,159,15007,sctg0109,11,0.0004798
3,,,807,4,151,15003,159,15009,sctg0109,11,0.0008275
3,,,807,4,159,15001,151,15003,sctg0109,11,0.0770426
3,,,807,4,159,15001,159,15001,sctg0109,11,0.0001236
3,,,807,4,159,15001,159,15005,sctg0109,11,0.0000149
3,,,807,4,159,15001,159,15007,sctg0109,11,0.0000605
3,,,807,4,159,15001,159,15009,sctg0109,11,0.0001044
3,,,807,4,159,15005,151,15003,sctg0109,11,0.0356490
3,,,807,4,159,15005,159,15001,sctg0109,11,0.0000572
3,,,807,4,159,15005,159,15005,sctg0109,11,0.0000069
3,,,807,4,159,15005,159,15007,sctg0109,11,0.0000280
3,,,807,4,159,15005,159,15009,sctg0109,11,0.0000483
3,,,807,4,159,15007,151,15003,sctg0109,11,0.0531000
3,,,807,4,159,15007,159,15001,sctg0109,11,0.0000852
3,,,807,4,159,15007,159,15005,sctg0109,11,0.0000103
3,,,807,4,159,15007,159,15007,sctg0109,11,0.0000417
3,,,807,4,159,15007,159,15009,sctg0109,11,0.0000719
3,,,807,4,159,15009,151,15003,sctg0109,11,0.0716524
3,,,807,4,159,15009,159,15001,sctg0109,11,0.0001149
3,,,807,4,159,15009,159,15005,sctg0109,11,0.0000138
3,,,807,4,159,15009,159,15007,sctg0109,11,0.0000563
3,,,807,4,159,15009,159,15009,sctg0109,11,0.0000971
3,,,807,5,151,15003,151,15003,sctg0109,5,0.0045380
3,,,807,5,159,15001,151,15003,sctg0109,5,0.0005724
3,,,807,5,159,15005,151,15003,sctg0109,5,0.0002648
3,,,807,5,159,15007,151,15003,sctg0109,5,0.0003945
3,,,807,5,159,15009,151,15003,sctg0109,5,0.0005323
3,,,808,3,151,15003,151,15003,sctg0109,11,1.9214490
3,,,808,3,151,15003,151,15003,sctg0109,3,0.2500550
3,,,808,3,151,15003,151,15003,sctg0109,5,0.0098760
3,,,808,3,159,15001,151,15003,sctg0109,3,0.1095568
3,,,808,3,159,15001,151,15003,sctg0109,5,0.1689111
3,,,808,3,159,15005,151,15003,sctg0109,5,0.0781582
3,,,808,3,159,15007,151,15003,sctg0109,3,0.1083873
3,,,808,3,159,15007,151,15003,sctg0109,5,0.1164185
3,,,808,3,159,15009,151,15003,sctg0109,3,0.1092749
3,,,808,3,159,15009,151,15003,sctg0109,5,0.1570933
3,,,808,4,151,15003,151,15003,sctg0109,11,0.2290740
3,,,808,4,151,15003,159,15001,sctg0109,11,0.0000000
3,,,808,4,151,15003,159,15005,sctg0109,11,0.0000000
3,,,808,4,151,15003,159,15007,sctg0109,11,0.0000000
3,,,808,4,151,15003,159,15009,sctg0109,11,0.0000000
3,,,808,4,159,15001,151,15003,sctg0109,11,0.0288902
3,,,808,4,159,15001,159,15001,sctg0109,11,0.0000000
3,,,808,4,159,15001,159,15005,sctg0109,11,0.0000000
3,,,808,4,159,15001,159,15007,sctg0109,11,0.0000000
3,,,808,4,159,15001,159,15009,sctg0109,11,0.0000000
3,,,808,4,159,15005,151,15003,sctg0109,11,0.0133680
3,,,808,4,159,15005,159,15001,sctg0109,11,0.0000000
3,,,808,4,159,15005,159,15005,sctg0109,11,0.0000000
3,,,808,4,159,15005,159,15007,sctg0109,11,0.0000000
3,,,808,4,159,15005,159,15009,sctg0109,11,0.0000000
3,,,808,4,159,15007,151,15003,sctg0109,11,0.0199119
3,,,808,4,159,15007,159,15001,sctg0109,11,0.0000000
3,,,808,4,159,15007,159,15005,sctg0109,11,0.0000000
3,,,808,4,159,15007,159,15007,sctg0109,11,0.0000000
3,,,808,4,159,15007,159,15009,sctg0109,11,0.0000000
3,,,808,4,159,15009,151,15003,sctg0109,11,0.0268689
3,,,808,4,159,15009,159,15001,sctg0109,11,0.0000000
3,,,808,4,159,15009,159,15005,sctg0109,11,0.0000000
3,,,808,4,159,15009,159,15007,sctg0109,11,0.0000000
3,,,808,4,159,15009,159,15009,sctg0109,11,0.0000000
1,,,,,151,15003,151,15003,sctg1014,11,2003.5367280
1,,,,,151,15003,151,15003,sctg1014,5,0.0131660
1,,,,,151,15003,159,15001,sctg1014,3,0.0000294
1,,,,,151,15003,159,15001,sctg1014,5,5.3055937
1,,,,,151,15003,159,15005,sctg1014,5,0.0020687
1,,,,,151,15003,159,15007,sctg1014,3,0.0000277
1,,,,,151,15003,159,15007,sctg1014,5,1.9191814
1,,,,,151,15003,159,15009,sctg1014,3,0.0000289
1,,,,,151,15003,159,15009,sctg1014,5,4.2329802
1,,,,,159,15001,159,15001,sctg1014,11,316.9723207
1,,,,,159,15001,159,15001,sctg1014,5,10.0623749
1,,,,,159,15001,159,15005,sctg1014,11,0.1235921
1,,,,,159,15001,159,15005,sctg1014,5,0.0039235
1,,,,,159,15001,159,15007,sctg1014,11,114.6577392
1,,,,,159,15001,159,15007,sctg1014,5,3.6398420
1,,,,,159,15001,159,15009,sctg1014,11,252.8911276
1,,,,,159,15001,159,15009,sctg1014,5,8.0280995
1,,,,,159,15005,159,15001,sctg1014,11,27.3167825
1,,,,,159,15005,159,15001,sctg1014,5,0.8671789
1,,,,,159,15005,159,15005,sctg1014,11,0.0106512
1,,,,,159,15005,159,15005,sctg1014,5,0.0003381
1,,,,,159,15005,159,15007,sctg1014,11,9.8812430
1,,,,,159,15005,159,15007,sctg1014,5,0.3136828
1,,,,,159,15005,159,15009,sctg1014,11,21.7942435
1,,,,,159,15005,159,15009,sctg1014,5,0.6918644
1,,,,,159,15007,159,15001,sctg1014,11,189.4611003
1,,,,,159,15007,159,15001,sctg1014,5,6.0144956
1,,,,,159,15007,159,15005,sctg1014,11,0.0738736
1,,,,,159,15007,159,15005,sctg1014,5,0.0023451
1,,,,,159,15007,159,15007,sctg1014,11,68.5333703
1,,,,,159,15007,159,15007,sctg1014,5,2.1756110
1,,,,,159,15007,159,15009,sctg1014,11,151.1584077
1,,,,,159,15007,159,15009,sctg1014,5,4.7985659
1,,,,,159,15009,159,15001,sctg1014,11,349.2623998
1,,,,,159,15009,159,15001,sctg1014,5,11.0874325
1,,,,,159,15009,159,15005,sctg1014,11,0.1361824
1,,,,,159,15009,159,15005,sctg1014,5,0.0043231
1,,,,,159,15009,159,15007,sctg1014,11,126.3379624
1,,,,,159,15009,159,15007,sctg1014,5,4.0106339
1,,,,,159,15009,159,15009,sctg1014,11,278.6532335
1,,,,,159,15009,159,15009,sctg1014,5,8.8459248
2,801,3,,,151,15003,151,15003,sctg1014,11,6.0062720
2,801,3,,,151,15003,151,15003,sctg1014,3,0.5069130
2,801,3,,,151,15003,151,15003,sctg1014,5,0.2534550
2,801,3,,,151,15003,159,15001,sctg1014,3,0.5965452
2,801,3,,,151,15003,159,15001,sctg1014,5,0.5827238
2,801,3,,,151,15003,159,15005,sctg1014,5,0.0002272
2,801,3,,,151,15003,159,15007,sctg1014,3,0.5622144
2,801,3,,,151,15003,159,15007,sctg1014,5,0.2107875
2,801,3,,,151,15003,159,15009,sctg1014,3,0.5876554
2,801,3,,,151,15003,159,15009,sctg1014,5,0.4649165
2,801,3,,,159,15001,151,15003,sctg1014,3,0.0000000
2,801,3,,,159,15001,159,15001,sctg1014,11,0.0000000
2,801,3,,,159,15001,159,15005,sctg1014,11,0.0000000
2,801,3,,,159,15001,159,15007,sctg1014,11,0.0000000
2,801,3,,,159,15001,159,15009,sctg1014,11,0.0000000
2,801,3,,,159,15005,159,15001,sctg1014,11,0.0000000
2,801,3,,,159,15005,159,15005,sctg1014,11,0.0000000
2,801,3,,,159,15005,159,15007,sctg1014,11,0.0000000
2,801,3,,,159,15005,159,15009,sctg1014,11,0.0000000
2,801,3,,,159,15007,151,15003,sctg1014,3,0.0000000
2,801,3,,,159,15007,159,15001,sctg1014,11,0.0000000
2,801,3,,,159,15007,159,15005,sctg1014,11,0.0000000
2,801,3,,,159,15007,159,15007,sctg1014,11,0.0000000
2,801,3,,,159,15007,159,15009,sctg1014,11,0.0000000
2,801,3,,,159,15009,151,15003,sctg1014,3,0.0000000
2,801,3,,,159,15009,159,15001,sctg1014,11,0.0000000
2,801,3,,,159,15009,159,15005,sctg1014,11,0.0000000
2,801,3,,,159,15009,159,15007,sctg1014,11,0.0000000
2,801,3,,,159,15009,159,15009,sctg1014,11,0.0000000
2,803,3,,,151,15003,151,15003,sctg1014,11,0.0000000
2,803,3,,,151,15003,151,15003,sctg1014,3,0.0000000
2,803,3,,,151,15003,151,15003,sctg1014,5,0.0000000
2,803,3,,,151,15003,159,15001,sctg1014,3,0.0000000
2,803,3,,,151,15003,159,15001,sctg1014,5,0.0000000
2,803,3,,,151,15003,159,15005,sctg1014,5,0.0000000
2,803,3,,,151,15003,159,15007,sctg1014,3,0.0000000
2,803,3,,,151,15003,159,15007,sctg1014,5,0.0000000
2,803,3,,,151,15003,159,15009,sctg1014,3,0.0000000
2,803,3,,,151,15003,159,15009,sctg1014,5,0.0000000
2,804,3,,,151,15003,151,15003,sctg1014,11,1.7352430
2,804,3,,,151,15003,151,15003,sctg1014,3,0.3317930
2,804,3,,,151,15003,151,15003,sctg1014,5,0.1666340
2,804,3,,,151,15003,159,15001,sctg1014,3,0.2122192
2,804,3,,,151,15003,159,15001,sctg1014,5,0.1716205
2,804,3,,,151,15003,159,15005,sctg1014,5,0.0000669
2,804,3,,,151,15003,159,15007,sctg1014,3,0.2000061
2,804,3,,,151,15003,159,15007,sctg1014,5,0.0620799
2,804,3,,,151,15003,159,15009,sctg1014,3,0.2090567
2,804,3,,,151,15003,159,15009,sctg1014,5,0.1369246
2,804,3,,,159,15001,151,15003,sctg1014,3,0.0000000
2,804,3,,,159,15001,159,15001,sctg1014,11,0.0000000
2,804,3,,,159,15001,159,15001,sctg1014,3,0.0000000
2,804,3,,,159,15001,159,15005,sctg1014,11,0.0000000
2,804,3,,,159,15001,159,15007,sctg1014,11,0.0000000
2,804,3,,,159,15001,159,15007,sctg1014,3,0.0000000
2,804,3,,,159,15001,159,15009,sctg1014,11,0.0000000
2,804,3,,,159,15001,159,15009,sctg1014,3,0.0000000
2,804,3,,,159,15005,159,15001,sctg1014,11,0.0000000
2,804,3,,,159,15005,159,15005,sctg1014,11,0.0000000
2,804,3,,,159,15005,159,15007,sctg1014,11,0.0000000
2,804,3,,,159,15005,159,15009,sctg1014,11,0.0000000
2,804,3,,,159,15007,151,15003,sctg1014,3,0.0000000
2,804,3,,,159,15007,159,15001,sctg1014,11,0.0000000
2,804,3,,,159,15007,159,15001,sctg1014,3,0.0000000
2,804,3,,,159,15007,159,15005,sctg1014,11,0.0000000
2,804,3,,,159,15007,159,15007,sctg1014,11,0.0000000
2,804,3,,,159,15007,159,15007,sctg1014,3,0.0000000
2,804,3,,,159,15007,159,15009,sctg1014,11,0.0000000
2,804,3,,,159,15007,159,15009,sctg1014,3,0.0000000
2,804,3,,,159,15009,151,15003,sctg1014,3,0.0000000
2,804,3,,,159,15009,159,15001,sctg1014,11,0.0000000
2,804,3,,,159,15009,159,15001,sctg1014,3,0.0000000
2,804,3,,,159,15009,159,15005,sctg1014,11,0.0000000
2,804,3,,,159,15009,159,15007,sctg1014,11,0.0000000
2,804,3,,,159,15009,159,15007,sctg1014,3,0.0000000
2,804,3,,,159,15009,159,15009,sctg1014,11,0.0000000
2,804,3,,,159,15009,159,15009,sctg1014,3,0.0000000
2,804,4,,,151,15003,151,15003,sctg1014,11,0.0000000
2,804,4,,,151,15003,159,15001,sctg1014,11,0.0000000
2,804,4,,,151,15003,159,15005,sctg1014,11,0.0000000
2,804,4,,,151,15003,159,15007,sctg1014,11,0.0000000
2,804,4,,,151,15003,159,15009,sctg1014,11,0.0000000
2,804,4,,,159,15001,151,15003,sctg1014,11,0.0000000
2,804,4,,,159,15001,159,15001,sctg1014,11,0.0000000
2,804,4,,,159,15001,159,15005,sctg1014,11,0.0000000
2,804,4,,,159,15001,159,15007,sctg1014,11,0.0000000
2,804,4,,,159,15001,159,15009,sctg1014,11,0.0000000
2,804,4,,,159,15005,151,15003,sctg1014,11,0.0000000
2,804,4,,,159,15005,159,15001,sctg1014,11,0.0000000
2,804,4,,,159,15005,159,15005,sctg1014,11,0.0000000
2,804,4,,,159,15005,159,15007,sctg1014,11,0.0000000
2,804,4,,,159,15005,159,15009,sctg1014,11,0.0000000
2,804,4,,,159,15007,151,15003,sctg1014,11,0.0000000
2,804,4,,,159,15007,159,15001,sctg1014,11,0.0000000
2,804,4,,,159,15007,159,15005,sctg1014,11,0.0000000
2,804,4,,,159,15007,159,15007,sctg1014,11,0.0000000
2,804,4,,,159,15007,159,15009,sctg1014,11,0.0000000
2,804,4,,,159,15009,151,15003,sctg1014,11,0.0000000
2,804,4,,,159,15009,159,15001,sctg1014,11,0.0000000
2,804,4,,,159,15009,159,15005,sctg1014,11,0.0000000
2,804,4,,,159,15009,159,15007,sctg1014,11,0.0000000
2,804,4,,,159,15009,159,15009,sctg1014,11,0.0000000
2,806,3,,,151,15003,151,15003,sctg1014,11,0.1471370
2,806,3,,,151,15003,151,15003,sctg1014,3,0.0281340
2,806,3,,,151,15003,151,15003,sctg1014,5,0.0141290
2,806,3,,,151,15003,159,15001,sctg1014,3,0.0179949
2,806,3,,,151,15003,159,15001,sctg1014,5,0.0145522
2,806,3,,,151,15003,159,15005,sctg1014,5,0.0000057
2,806,3,,,151,15003,159,15007,sctg1014,3,0.0169593
2,806,3,,,151,15003,159,15007,sctg1014,5,0.0052639
2,806,3,,,151,15003,159,15009,sctg1014,3,0.0177268
2,806,3,,,151,15003,159,15009,sctg1014,5,0.0116102
2,807,3,,,151,15003,151,15003,sctg1014,11,6.5255300
2,807,3,,,151,15003,151,15003,sctg1014,3,1.0075540
2,807,3,,,151,15003,151,15003,sctg1014,5,0.5797690
2,807,3,,,151,15003,159,15001,sctg1014,3,0.7660382
2,807,3,,,151,15003,159,15001,sctg1014,5,0.6299878
2,807,3,,,151,15003,159,15005,sctg1014,5,0.0002456
2,807,3,,,151,15003,159,15007,sctg1014,3,0.7219532
2,807,3,,,151,15003,159,15007,sctg1014,5,0.2278842
2,807,3,,,151,15003,159,15009,sctg1014,3,0.7546226
2,807,3,,,151,15003,159,15009,sctg1014,5,0.5026254
2,807,3,,,159,15001,151,15003,sctg1014,5,0.0000000
2,807,3,,,159,15001,159,15001,sctg1014,11,0.0000000
2,807,3,,,159,15001,159,15005,sctg1014,11,0.0000000
2,807,3,,,159,15001,159,15007,sctg1014,11,0.0000000
2,807,3,,,159,15001,159,15009,sctg1014,11,0.0000000
2,807,3,,,159,15005,151,15003,sctg1014,5,0.0000000
2,807,3,,,159,15005,159,15001,sctg1014,11,0.0000000
2,807,3,,,159,15005,159,15005,sctg1014,11,0.0000000
2,807,3,,,159,15005,159,15007,sctg1014,11,0.0000000
2,807,3,,,159,15005,159,15009,sctg1014,11,0.0000000
2,807,3,,,159,15007,151,15003,sctg1014,5,0.0000000
2,807,3,,,159,15007,159,15001,sctg1014,11,0.0000000
2,807,3,,,159,15007,159,15005,sctg1014,11,0.0000000
2,807,3,,,159,15007,159,15007,sctg1014,11,0.0000000
2,807,3,,,159,15007,159,15009,sctg1014,11,0.0000000
2,807,3,,,159,15009,151,15003,sctg1014,5,0.0000000
2,807,3,,,159,15009,159,15001,sctg1014,11,0.0000000
2,807,3,,,159,15009,159,15005,sctg1014,11,0.0000000
2,807,3,,,159,15009,159,15007,sctg1014,11,0.0000000
