trade_type,dms_origst,dms_destst,dms_mode,sctg2,fr_orig,fr_dest,fr_inmode,fr_outmode,tons_2024,current_value_2024
Export flows,Hawaii,California,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Hawaii,California,Multiple modes & mail,Printed prods.,,Eastern Asia,,Water,0,0
Export flows,Hawaii,Hawaii,Truck,Printed prods.,,Eastern Asia,,Water,0,0
Export flows,Hawaii,Hawaii,Truck,Printed prods.,,Eastern Asia,,Air (include truck-air),0.783,92742
Export flows,Hawaii,Hawaii,Water,Printed prods.,,Eastern Asia,,Water,0,0
Export flows,Hawaii,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0.305,36052
Export flows,Hawaii,Hawaii,Multiple modes & mail,Printed prods.,,Eastern Asia,,Multiple modes & mail,0,0
Export flows,Hawaii,Hawaii,Multiple modes & mail,Printed prods.,,Eastern Asia,,Multiple modes & mail,0,0
Export flows,Hawaii,Kentucky,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Hawaii,Ohio,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Illinois,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0.912,13733
Export flows,Massachusetts,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),2.514,37846
Export flows,Minnesota,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Missouri,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),2.336,35168
Export flows,Nevada,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,New Jersey,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0.225,3382
Export flows,New York,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),2.597,39092
Export flows,North Carolina,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Ohio,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Pennsylvania,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0.161,2424
Export flows,South Carolina,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),2.567,38653
Export flows,Tennessee,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Texas,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),19.907,299670
Export flows,Virginia,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Washington,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0,0
Export flows,Wisconsin,Hawaii,Air (include truck-air),Printed prods.,,Eastern Asia,,Air (include truck-air),0.272,4093
Export flows,Alabama,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Arizona,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),8.149,122656
Export flows,Arkansas,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,California,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),52.05,1421127
Export flows,Colorado,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1.357,43113
Export flows,Connecticut,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),4.641,92708
Export flows,Delaware,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Washington DC,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Florida,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1.811,118559
Export flows,Georgia,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),10.928,560791
Export flows,Hawaii,California,Water,Printed prods.,,SE Asia & Oceania,,Water,0,0
Export flows,Hawaii,California,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Hawaii,California,Multiple modes & mail,Printed prods.,,SE Asia & Oceania,,Water,0,0
Export flows,Hawaii,Hawaii,Truck,Printed prods.,,SE Asia & Oceania,,Water,13.998,7201
Export flows,Hawaii,Hawaii,Truck,Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.864,51543
Export flows,Hawaii,Hawaii,Water,Printed prods.,,SE Asia & Oceania,,Water,5.442,2799
Export flows,Hawaii,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.336,20036
Export flows,Hawaii,Illinois,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Hawaii,Kentucky,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Idaho,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Illinois,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),197.398,2703552
Export flows,Indiana,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),8.051,278555
Export flows,Iowa,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.698,95087
Export flows,Kansas,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.36,5421
Export flows,Kentucky,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),181.306,1651598
Export flows,Louisiana,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1.417,21319
Export flows,Maine,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Maryland,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),5.868,141169
Export flows,Massachusetts,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),3.434,198988
Export flows,Michigan,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.52,48624
Export flows,Minnesota,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),8.372,283592
Export flows,Mississippi,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),16.518,248646
Export flows,Missouri,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),71.529,724124
Export flows,Montana,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Nebraska,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Nevada,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),3.152,213250
Export flows,New Hampshire,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),14.23,221315
Export flows,New Jersey,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1805.109,3074491
Export flows,New Mexico,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.322,4850
Export flows,New York,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),38.748,1628412
Export flows,North Carolina,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),2.055,42783
Export flows,Ohio,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),12.376,457677
Export flows,Oklahoma,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1.638,24650
Export flows,Oregon,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.246,9940
Export flows,Pennsylvania,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),20.339,773111
Export flows,Rhode Island,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,South Carolina,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),8.688,8713
Export flows,Tennessee,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),9.39,242450
Export flows,Texas,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),216.664,9186175
Export flows,Texas,Hawaii,Multiple modes & mail,Printed prods.,,SE Asia & Oceania,,Multiple modes & mail,0,0
Export flows,Utah,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1.297,101430
Export flows,Vermont,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0.101,7746
Export flows,Virginia,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),1.35,108183
Export flows,Washington,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),32.383,208599
Export flows,West Virginia,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),0,0
Export flows,Wisconsin,Hawaii,Air (include truck-air),Printed prods.,,SE Asia & Oceania,,Air (include truck-air),25.792,824713
Export flows,Wyoming,Hawaii,Multiple modes & mail,Printed prods.,,SE Asia & Oceania,,Multiple modes & mail,0,0
Export flows,Hawaii,Hawaii,Truck,Textiles/leather,,Canada,,Air (include truck-air),0,0
Export flows,Hawaii,Hawaii,Air (include truck-air),Textiles/leather,,Canada,,Air (include truck-air),0,0
Export flows,Hawaii,Hawaii,Other and unknown,Textiles/leather,,Canada,,Other and unknown,2.757,23986
Export flows,Hawaii,Kentucky,Air (include truck-air),Textiles/leather,,Canada,,Air (include truck-air),0,0
Export flows,Hawaii,Michigan,Multiple modes & mail,Textiles/leather,,Canada,,Truck,0,0
Export flows,Hawaii,Michigan,Multiple modes & mail,Textiles/leather,,Canada,,Water,13.733,44354
Export flows,Hawaii,Montana,Multiple modes & mail,Textiles/leather,,Canada,,Truck,0,0
Export flows,Hawaii,New York,Air (include truck-air),Textiles/leather,,Canada,,Air (include truck-air),0.458,3948
Export flows,Hawaii,New York,Multiple modes & mail,Textiles/leather,,Canada,,Truck,0.433,3993
Export flows,Hawaii,South Dakota,Air (include truck-air),Textiles/leather,,Canada,,Air (include truck-air),0,0
Export flows,Hawaii,Tennessee,Air (include truck-air),Textiles/leather,,Canada,,Air (include truck-air),0.07,17498
Export flows,Hawaii,Vermont,Multiple modes & mail,Textiles/leather,,Canada,,Truck,0.403,3705
Export flows,Hawaii,Washington,Air (include truck-air),Textiles/leather,,Canada,,Truck,0,0
Export flows,Hawaii,Washington,Air (include truck-air),Textiles/leather,,Canada,,Air (include truck-air),0.226,15915
Export flows,Hawaii,Washington,Multiple modes & mail,Textiles/leather,,Canada,,Truck,4,36821
Export flows,Hawaii,California,Air (include truck-air),Textiles/leather,,Mexico,,Truck,0,0
Export flows,Hawaii,California,Multiple modes & mail,Textiles/leather,,Mexico,,Truck,41.097,378425
Export flows,Hawaii,Hawaii,Truck,Textiles/leather,,Mexico,,Air (include truck-air),0.868,7483
Export flows,Hawaii,Hawaii,Air (include truck-air),Textiles/leather,,Mexico,,Air (include truck-air),0.337,2909
Export flows,Hawaii,Tennessee,Air (include truck-air),Textiles/leather,,Mexico,,Air (include truck-air),0,0
Export flows,Hawaii,Texas,Multiple modes & mail,Textiles/leather,,Mexico,,Truck,1.055,9717
Export flows,California,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,Alaska,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,California,Water,Textiles/leather,,Rest of Americas,,Water,0,0
Export flows,Hawaii,California,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,Florida,Water,Textiles/leather,,Rest of Americas,,Water,7.963,44500
Export flows,Hawaii,Florida,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,Florida,Multiple modes & mail,Textiles/leather,,Rest of Americas,,Water,0,0
Export flows,Hawaii,Georgia,Multiple modes & mail,Textiles/leather,,Rest of Americas,,Water,0,0
Export flows,Hawaii,Hawaii,Truck,Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,Kentucky,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0.733,6321
Export flows,Hawaii,Maryland,Multiple modes & mail,Textiles/leather,,Rest of Americas,,Water,0,0
Export flows,Hawaii,New York,Water,Textiles/leather,,Rest of Americas,,Water,0,0
Export flows,Hawaii,New York,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Hawaii,New York,Multiple modes & mail,Textiles/leather,,Rest of Americas,,Water,0,0
Export flows,Hawaii,Tennessee,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),2.838,24469
Export flows,Illinois,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Maryland,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,New Jersey,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,New York,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,Utah,Hawaii,Air (include truck-air),Textiles/leather,,Rest of Americas,,Air (include truck-air),0,0
Export flows,California,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,Alaska,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,California,Water,Textiles/leather,,Europe,,Water,1.256,4745
Export flows,Hawaii,California,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),1.572,80153
Export flows,Hawaii,California,Multiple modes & mail,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,Florida,Water,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,Georgia,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,Georgia,Multiple modes & mail,Textiles/leather,,Europe,,Water,5.549,13651
Export flows,Hawaii,Hawaii,Truck,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,Hawaii,Truck,Textiles/leather,,Europe,,Air (include truck-air),9.027,606895
Export flows,Hawaii,Hawaii,Water,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),3.507,235920
Export flows,Hawaii,Hawaii,Multiple modes & mail,Textiles/leather,,Europe,,Multiple modes & mail,0,0
Export flows,Hawaii,Hawaii,Multiple modes & mail,Textiles/leather,,Europe,,Multiple modes & mail,0,0
Export flows,Hawaii,Illinois,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,Kentucky,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),3.597,89158
Export flows,Hawaii,Minnesota,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,New Jersey,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,New York,Water,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,New York,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,New York,Multiple modes & mail,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,Pennsylvania,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0.161,6111
Export flows,Hawaii,South Carolina,Multiple modes & mail,Textiles/leather,,Europe,,Water,0,0
Export flows,Hawaii,Tennessee,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0.314,54783
Export flows,Hawaii,Texas,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,Utah,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Hawaii,Washington,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Massachusetts,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,New York,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0,0
Export flows,Texas,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0.383,15022
Export flows,Utah,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0.425,3663
Export flows,Virginia,Hawaii,Air (include truck-air),Textiles/leather,,Europe,,Air (include truck-air),0.521,4497
Export flows,Hawaii,California,Water,Textiles/leather,,Africa,,Water,0,0
Export flows,Hawaii,California,Air (include truck-air),Textiles/leather,,Africa,,Air (include truck-air),0,0
Export flows,Hawaii,California,Multiple modes & mail,Textiles/leather,,Africa,,Water,0,0
Export flows,New York,Hawaii,Air (include truck-air),Textiles/leather,,Africa,,Air (include truck-air),0,0
Export flows,Hawaii,California,Water,Textiles/leather,,SW & Central Asia,,Water,4.603,14685
